time,density1,density2,density3,density4,density5,density6,density7
8730.000000, 11.494253, 15.527950, 65.934066, 3.460208, 21.582734, 75.038285, 52.892562
8745.000000, 11.494253, 3.105590, 69.597070, 10.380623, 21.582734, 71.975498, 36.363636
8760.000000, 0.000000, 9.316770, 54.945055, 34.602076, 35.971223, 75.038285, 34.710744
8775.000000, 0.000000, 3.105590, 29.304029, 27.681661, 43.165468, 76.569678, 47.933884
8790.000000, 0.000000, 12.422360, 7.326007, 31.141869, 35.971223, 70.444104, 62.809917
8805.000000, 57.471264, 12.422360, 3.663004, 10.380623, 21.582734, 78.101072, 74.380165
8820.000000, 80.459770, 12.422360, 3.663004, 0.000000, 21.582734, 81.163859, 80.991736
8835.000000, 68.965517, 21.739130, 3.663004, 6.920415, 0.000000, 73.506891, 85.950413
8850.000000, 11.494253, 24.844720, 7.326007, 10.380623, 7.194245, 70.444104, 72.727273
8865.000000, 11.494253, 24.844720, 36.630037, 17.301038, 21.582734, 70.444104, 56.198347
8880.000000, 0.000000, 18.633540, 7.326007, 48.442907, 21.582734, 62.787136, 34.710744
8895.000000, 0.000000, 6.211180, 18.315018, 62.283737, 21.582734, 73.506891, 19.834711
8910.000000, 11.494253, 3.105590, 25.641026, 69.204152, 28.776978, 75.038285, 21.487603
8925.000000, 0.000000, 12.422360, 36.630037, 31.141869, 21.582734, 73.506891, 38.016529
8940.000000, 0.000000, 24.844720, 36.630037, 6.920415, 21.582734, 75.038285, 51.239669
8955.000000, 22.988506, 31.055901, 7.326007, 17.301038, 0.000000, 68.912711, 71.074380
8970.000000, 45.977011, 31.055901, 7.326007, 0.000000, 14.388489, 64.318530, 82.644628
8985.000000, 11.494253, 43.478261, 0.000000, 3.460208, 0.000000, 64.318530, 79.338843
9000.000000, 22.988506, 49.689441, 14.652015, 6.920415, 14.388489, 59.724349, 61.157025
9015.000000, 11.494253, 40.372671, 47.619048, 3.460208, 14.388489, 56.661562, 44.628099
9030.000000, 0.000000, 12.422360, 76.923077, 3.460208, 14.388489, 58.192956, 39.669421
9045.000000, 0.000000, 6.211180, 80.586081, 20.761246, 21.582734, 58.192956, 33.057851
9060.000000, 11.494253, 9.316770, 58.608059, 41.522491, 21.582734, 59.724349, 26.446281
9075.000000, 0.000000, 21.739130, 36.630037, 38.062284, 43.165468, 55.130168, 29.752066
9090.000000, 0.000000, 24.844720, 10.989011, 24.221453, 35.971223, 50.535988, 49.586777
9105.000000, 0.000000, 24.844720, 7.326007, 6.920415, 7.194245, 50.535988, 64.462810
9120.000000, 0.000000, 24.844720, 7.326007, 3.460208, 28.776978, 53.598775, 72.727273
9135.000000, 0.000000, 27.950311, 7.326007, 3.460208, 7.194245, 53.598775, 71.074380
9150.000000, 0.000000, 12.422360, 14.652015, 6.920415, 0.000000, 44.410413, 62.809917
9165.000000, 0.000000, 12.422360, 14.652015, 20.761246, 7.194245, 41.347626, 42.975207
9180.000000, 11.494253, 9.316770, 18.315018, 31.141869, 14.388489, 41.347626, 33.057851
9195.000000, 0.000000, 18.633540, 10.989011, 41.522491, 21.582734, 42.879020, 31.404959
9210.000000, 0.000000, 3.105590, 21.978022, 38.062284, 35.971223, 41.347626, 29.752066
9225.000000, 11.494253, 15.527950, 21.978022, 3.460208, 57.553957, 36.753446, 31.404959
9240.000000, 0.000000, 21.739130, 25.641026, 0.000000, 0.000000, 24.502297, 41.322314
9255.000000, 34.482759, 21.739130, 3.663004, 20.761246, 0.000000, 19.908116, 62.809917
9270.000000, 34.482759, 21.739130, 3.663004, 3.460208, 21.582734, 12.251149, 74.380165
9285.000000, 22.988506, 24.844720, 3.663004, 0.000000, 0.000000, 15.313936, 71.074380
9300.000000, 11.494253, 21.739130, 14.652015, 6.920415, 0.000000, 24.502297, 54.545455
9315.000000, 22.988506, 9.316770, 47.619048, 6.920415, 0.000000, 24.502297, 51.239669
9330.000000, 0.000000, 9.316770, 62.271062, 6.920415, 0.000000, 24.502297, 39.669421
9345.000000, 0.000000, 3.105590, 51.282051, 24.221453, 7.194245, 27.565084, 23.140496
9360.000000, 11.494253, 0.000000, 21.978022, 31.141869, 21.582734, 26.033691, 13.223140
9375.000000, 0.000000, 12.422360, 7.326007, 13.840830, 93.525180, 13.782542, 21.487603
9390.000000, 11.494253, 21.739130, 7.326007, 6.920415, 122.302158, 1.531394, 28.099174
9405.000000, 45.977011, 21.739130, 3.663004, 3.460208, 86.330935, 13.782542, 34.710744
9420.000000, 103.448276, 21.739130, 3.663004, 3.460208, 7.194245, 24.502297, 38.016529
9435.000000, 68.965517, 34.161491, 3.663004, 0.000000, 14.388489, 36.753446, 34.710744
9450.000000, 0.000000, 52.795031, 14.652015, 3.460208, 7.194245, 36.753446, 21.487603
9465.000000, 0.000000, 21.739130, 29.304029, 17.301038, 0.000000, 36.753446, 16.528926
9480.000000, 11.494253, 9.316770, 32.967033, 38.062284, 7.194245, 36.753446, 8.264463
9495.000000, 11.494253, 21.739130, 10.989011, 69.204152, 14.388489, 39.816233, 0.000000
9510.000000, 0.000000, 6.211180, 36.630037, 62.283737, 21.582734, 38.284839, 0.000000
9525.000000, 0.000000, 6.211180, 47.619048, 27.681661, 21.582734, 32.159265, 11.570248
9540.000000, 11.494253, 12.422360, 47.619048, 3.460208, 21.582734, 29.096478, 24.793388
9555.000000, 22.988506, 12.422360, 10.989011, 17.301038, 7.194245, 26.033691, 31.404959
9570.000000, 22.988506, 12.422360, 3.663004, 10.380623, 21.582734, 19.908116, 41.322314
9585.000000, 0.000000, 18.633540, 3.663004, 3.460208, 14.388489, 15.313936, 41.322314
9600.000000, 0.000000, 21.739130, 14.652015, 3.460208, 14.388489, 19.908116, 33.057851
9615.000000, 0.000000, 6.211180, 36.630037, 3.460208, 14.388489, 22.970904, 28.099174
9630.000000, 11.494253, 3.105590, 43.956044, 3.460208, 14.388489, 22.970904, 13.223140
9645.000000, 0.000000, 18.633540, 32.967033, 20.761246, 14.388489, 24.502297, 6.611570
9660.000000, 34.482759, 6.211180, 29.304029, 27.681661, 28.776978, 24.502297, 3.305785
9675.000000, 11.494253, 18.633540, 14.652015, 3.460208, 115.107914, 10.719755, 8.264463
9690.000000, 0.000000, 24.844720, 3.663004, 17.301038, 129.496403, 4.594181, 21.487603
9705.000000, 22.988506, 31.055901, 0.000000, 6.920415, 129.496403, 3.062787, 21.487603
9720.000000, 45.977011, 31.055901, 0.000000, 3.460208, 129.496403, 9.188361, 26.446281
9735.000000, 91.954023, 37.267081, 0.000000, 3.460208, 115.107914, 13.782542, 18.181818
9750.000000, 0.000000, 46.583851, 14.652015, 6.920415, 100.719424, 19.908116, 16.528926
9765.000000, 0.000000, 15.527950, 18.315018, 13.840830, 122.302158, 27.565084, 11.570248
9780.000000, 0.000000, 18.633540, 21.978022, 34.602076, 129.496403, 27.565084, 11.570248
9795.000000, 0.000000, 21.739130, 21.978022, 69.204152, 136.690647, 27.565084, 4.958678
9810.000000, 11.494253, 0.000000, 32.967033, 79.584775, 136.690647, 26.033691, 0.000000
9825.000000, 22.988506, 9.316770, 51.282051, 79.584775, 79.136691, 22.970904, 13.223140
9840.000000, 0.000000, 21.739130, 43.956044, 83.044983, 14.388489, 21.439510, 26.446281
9855.000000, 22.988506, 21.739130, 10.989011, 100.346021, 21.582734, 19.908116, 31.404959
9870.000000, 22.988506, 21.739130, 3.663004, 79.584775, 28.776978, 21.439510, 41.322314
9885.000000, 0.000000, 24.844720, 3.663004, 44.982699, 35.971223, 24.502297, 41.322314
9900.000000, 0.000000, 21.739130, 14.652015, 31.141869, 14.388489, 32.159265, 19.834711
9915.000000, 0.000000, 9.316770, 36.630037, 31.141869, 14.388489, 29.096478, 21.487603
9930.000000, 11.494253, 3.105590, 36.630037, 31.141869, 21.582734, 33.690658, 13.223140
9945.000000, 11.494253, 6.211180, 21.978022, 48.442907, 35.971223, 33.690658, 9.917355
9960.000000, 0.000000, 6.211180, 21.978022, 69.204152, 57.553957, 33.690658, 8.264463
9975.000000, 0.000000, 12.422360, 18.315018, 44.982699, 28.776978, 36.753446, 18.181818
9990.000000, 11.494253, 12.422360, 7.326007, 17.301038, 28.776978, 33.690658, 28.099174
10005.000000, 11.494253, 12.422360, 3.663004, 6.920415, 28.776978, 22.970904, 44.628099
10020.000000, 68.965517, 15.527950, 7.326007, 3.460208, 7.194245, 27.565084, 56.198347
10035.000000, 57.471264, 24.844720, 7.326007, 0.000000, 7.194245, 21.439510, 69.421488
10050.000000, 11.494253, 31.055901, 10.989011, 6.920415, 14.388489, 22.970904, 61.157025
10065.000000, 0.000000, 21.739130, 25.641026, 17.301038, 14.388489, 24.502297, 46.280992
10080.000000, 0.000000, 9.316770, 7.326007, 41.522491, 14.388489, 26.033691, 28.099174
10095.000000, 0.000000, 3.105590, 25.641026, 62.283737, 14.388489, 29.096478, 14.876033
10110.000000, 11.494253, 3.105590, 21.978022, 58.823529, 14.388489, 29.096478, 6.611570
10125.000000, 11.494253, 9.316770, 29.304029, 20.761246, 43.165468, 22.970904, 14.876033
10140.000000, 22.988506, 21.739130, 25.641026, 3.460208, 28.776978, 15.313936, 26.446281
10155.000000, 34.482759, 21.739130, 3.663004, 27.681661, 7.194245, 18.376723, 41.322314
10170.000000, 57.471264, 24.844720, 3.663004, 10.380623, 21.582734, 21.439510, 42.975207
10185.000000, 11.494253, 34.161491, 0.000000, 3.460208, 28.776978, 16.845329, 47.933884
10200.000000, 0.000000, 27.950311, 14.652015, 3.460208, 7.194245, 29.096478, 31.404959
10215.000000, 11.494253, 24.844720, 47.619048, 3.460208, 14.388489, 30.627871, 19.834711
10230.000000, 11.494253, 6.211180, 80.586081, 3.460208, 50.359712, 32.159265, 11.570248
10245.000000, 0.000000, 21.739130, 69.597070, 27.681661, 57.553957, 35.222052, 1.652893
10260.000000, 22.988506, 9.316770, 58.608059, 55.363322, 64.748201, 36.753446, 0.000000
10275.000000, 0.000000, 21.739130, 32.967033, 38.062284, 107.913669, 45.941807, 11.570248
10290.000000, 22.988506, 21.739130, 21.978022, 20.761246, 28.776978, 42.879020, 28.099174
10305.000000, 34.482759, 21.739130, 10.989011, 24.221453, 28.776978, 45.941807, 41.322314
10320.000000, 80.459770, 21.739130, 10.989011, 0.000000, 14.388489, 41.347626, 52.892562
10335.000000, 80.459770, 27.950311, 10.989011, 0.000000, 0.000000, 45.941807, 54.545455
10350.000000, 22.988506, 46.583851, 14.652015, 17.301038, 21.582734, 45.941807, 44.628099
10365.000000, 22.988506, 31.055901, 40.293040, 34.602076, 28.776978, 41.347626, 41.322314
10380.000000, 22.988506, 12.422360, 25.641026, 76.124567, 35.971223, 42.879020, 39.669421
10395.000000, 0.000000, 12.422360, 18.315018, 107.266436, 35.971223, 42.879020, 33.057851
10410.000000, 11.494253, 6.211180, 18.315018, 110.726644, 50.359712, 45.941807, 21.487603
10425.000000, 0.000000, 9.316770, 32.967033, 72.664360, 50.359712, 42.879020, 31.404959
10440.000000, 0.000000, 18.633540, 25.641026, 44.982699, 35.971223, 33.690658, 51.239669
10455.000000, 22.988506, 27.950311, 3.663004, 72.664360, 7.194245, 33.690658, 56.198347
10470.000000, 22.988506, 27.950311, 3.663004, 72.664360, 14.388489, 13.782542, 74.380165
10485.000000, 11.494253, 34.161491, 3.663004, 51.903114, 28.776978, 12.251149, 84.297521
10500.000000, 0.000000, 43.478261, 14.652015, 34.602076, 14.388489, 26.033691, 76.033058
10515.000000, 0.000000, 24.844720, 51.282051, 34.602076, 14.388489, 26.033691, 67.768595
10530.000000, 0.000000, 12.422360, 76.923077, 38.062284, 14.388489, 24.502297, 51.239669
10545.000000, 0.000000, 9.316770, 69.597070, 65.743945, 35.971223, 29.096478, 33.057851
10560.000000, 11.494253, 3.105590, 51.282051, 89.965398, 43.165468, 29.096478, 23.140496
10575.000000, 0.000000, 12.422360, 21.978022, 100.346021, 14.388489, 30.627871, 28.099174
10590.000000, 22.988506, 21.739130, 7.326007, 107.266436, 28.776978, 16.845329, 36.363636
10605.000000, 34.482759, 24.844720, 7.326007, 110.726644, 7.194245, 15.313936, 46.280992
10620.000000, 68.965517, 24.844720, 7.326007, 110.726644, 14.388489, 12.251149, 49.586777
10635.000000, 45.977011, 34.161491, 7.326007, 96.885813, 28.776978, 16.845329, 49.586777
10650.000000, 11.494253, 37.267081, 10.989011, 93.425606, 50.359712, 26.033691, 47.933884
10665.000000, 0.000000, 21.739130, 25.641026, 103.806228, 50.359712, 27.565084, 29.752066
10680.000000, 0.000000, 12.422360, 21.978022, 124.567474, 50.359712, 29.096478, 18.181818
10695.000000, 11.494253, 12.422360, 32.967033, 131.487889, 50.359712, 29.096478, 0.000000
10710.000000, 0.000000, 6.211180, 58.608059, 117.647059, 50.359712, 27.565084, 0.000000
10725.000000, 0.000000, 9.316770, 62.271062, 83.044983, 7.194245, 33.690658, 11.570248
10740.000000, 11.494253, 21.739130, 62.271062, 79.584775, 7.194245, 24.502297, 23.140496
10755.000000, 34.482759, 24.844720, 21.978022, 103.806228, 14.388489, 12.251149, 33.057851
10770.000000, 57.471264, 24.844720, 25.641026, 65.743945, 14.388489, 6.125574, 49.586777
10785.000000, 68.965517, 27.950311, 18.315018, 55.363322, 50.359712, 15.313936, 44.628099
10800.000000, 11.494253, 31.055901, 14.652015, 51.903114, 79.136691, 19.908116, 26.446281
10815.000000, 0.000000, 24.844720, 47.619048, 41.522491, 79.136691, 29.096478, 19.834711
10830.000000, 11.494253, 9.316770, 76.923077, 41.522491, 86.330935, 24.502297, 6.611570
10845.000000, 0.000000, 6.211180, 84.249084, 72.664360, 100.719424, 26.033691, 1.652893
10860.000000, 0.000000, 6.211180, 73.260073, 93.425606, 107.913669, 24.502297, 3.305785
10875.000000, 11.494253, 6.211180, 36.630037, 100.346021, 151.079137, 12.251149, 18.181818
10890.000000, 11.494253, 18.633540, 18.315018, 117.647059, 165.467626, 4.594181, 28.099174
10905.000000, 45.977011, 24.844720, 14.652015, 114.186851, 129.496403, 13.782542, 29.752066
10920.000000, 91.954023, 27.950311, 14.652015, 114.186851, 64.748201, 26.033691, 34.710744
10935.000000, 91.954023, 37.267081, 14.652015, 93.425606, 43.165468, 26.033691, 33.057851
10950.000000, 11.494253, 49.689441, 3.663004, 107.266436, 35.971223, 42.879020, 24.793388
10965.000000, 11.494253, 27.950311, 36.630037, 117.647059, 57.553957, 41.347626, 19.834711
10980.000000, 11.494253, 18.633540, 40.293040, 145.328720, 71.942446, 41.347626, 16.528926
10995.000000, 0.000000, 6.211180, 58.608059, 155.709343, 79.136691, 41.347626, 0.000000
11010.000000, 11.494253, 3.105590, 84.249084, 141.868512, 100.719424, 39.816233, 0.000000
11025.000000, 0.000000, 6.211180, 91.575092, 114.186851, 86.330935, 42.879020, 8.264463
11040.000000, 0.000000, 15.527950, 91.575092, 117.647059, 35.971223, 41.347626, 28.099174
11055.000000, 22.988506, 21.739130, 58.608059, 117.647059, 0.000000, 36.753446, 41.322314
11070.000000, 57.471264, 21.739130, 43.956044, 86.505190, 14.388489, 21.439510, 57.851240
11085.000000, 68.965517, 24.844720, 21.978022, 86.505190, 28.776978, 27.565084, 59.504132
11100.000000, 0.000000, 27.950311, 21.978022, 76.124567, 64.748201, 36.753446, 57.851240
11115.000000, 0.000000, 31.055901, 36.630037, 76.124567, 57.553957, 35.222052, 42.975207
11130.000000, 11.494253, 12.422360, 73.260073, 76.124567, 50.359712, 35.222052, 28.099174
11145.000000, 0.000000, 3.105590, 80.586081, 96.885813, 57.553957, 36.753446, 16.528926
11160.000000, 0.000000, 6.211180, 43.956044, 124.567474, 71.942446, 39.816233, 9.917355
11175.000000, 11.494253, 6.211180, 18.315018, 114.186851, 71.942446, 38.284839, 16.528926
11190.000000, 0.000000, 9.316770, 10.989011, 103.806228, 71.942446, 41.347626, 29.752066
11205.000000, 22.988506, 12.422360, 10.989011, 89.965398, 122.302158, 27.565084, 38.016529
11220.000000, 91.954023, 12.422360, 10.989011, 86.505190, 64.748201, 12.251149, 56.198347
11235.000000, 57.471264, 21.739130, 10.989011, 79.584775, 14.388489, 27.565084, 59.504132
11250.000000, 11.494253, 24.844720, 10.989011, 76.124567, 43.165468, 36.753446, 49.586777
11265.000000, 0.000000, 24.844720, 7.326007, 83.044983, 43.165468, 33.690658, 39.669421
11280.000000, 11.494253, 6.211180, 43.956044, 83.044983, 50.359712, 35.222052, 23.140496
11295.000000, 11.494253, 15.527950, 10.989011, 121.107266, 64.748201, 35.222052, 8.264463
11310.000000, 0.000000, 12.422360, 21.978022, 110.726644, 86.330935, 33.690658, 3.305785
11325.000000, 11.494253, 3.105590, 29.304029, 86.505190, 43.165468, 30.627871, 13.223140
11340.000000, 0.000000, 9.316770, 32.967033, 93.425606, 57.553957, 16.845329, 23.140496
11355.000000, 22.988506, 12.422360, 14.652015, 103.806228, 50.359712, 10.719755, 38.016529
11370.000000, 45.977011, 21.739130, 14.652015, 76.124567, 21.582734, 38.284839, 42.975207
11385.000000, 57.471264, 31.055901, 14.652015, 31.141869, 14.388489, 36.753446, 34.710744
11400.000000, 0.000000, 40.372671, 14.652015, 31.141869, 28.776978, 44.410413, 21.487603
11415.000000, 11.494253, 15.527950, 58.608059, 34.602076, 28.776978, 38.284839, 9.917355
11430.000000, 0.000000, 15.527950, 80.586081, 34.602076, 64.748201, 38.284839, 8.264463
11445.000000, 0.000000, 0.000000, 87.912088, 55.363322, 71.942446, 41.347626, 4.958678
11460.000000, 11.494253, 6.211180, 62.271062, 72.664360, 86.330935, 41.347626, 0.000000
11475.000000, 0.000000, 15.527950, 32.967033, 72.664360, 50.359712, 42.879020, 4.958678
11490.000000, 11.494253, 18.633540, 47.619048, 51.903114, 28.776978, 36.753446, 18.181818
11505.000000, 22.988506, 15.527950, 47.619048, 48.442907, 28.776978, 33.690658, 26.446281
11520.000000, 22.988506, 15.527950, 47.619048, 24.221453, 21.582734, 22.970904, 39.669421
11535.000000, 11.494253, 21.739130, 47.619048, 0.000000, 35.971223, 16.845329, 42.975207
11550.000000, 11.494253, 18.633540, 36.630037, 17.301038, 14.388489, 26.033691, 38.016529
11565.000000, 0.000000, 9.316770, 25.641026, 51.903114, 21.582734, 35.222052, 24.793388
11580.000000, 11.494253, 9.316770, 29.304029, 58.823529, 28.776978, 35.222052, 21.487603
11595.000000, 11.494253, 18.633540, 29.304029, 69.204152, 50.359712, 32.159265, 6.611570
11610.000000, 11.494253, 6.211180, 40.293040, 76.124567, 57.553957, 30.627871, 4.958678
11625.000000, 0.000000, 12.422360, 54.945055, 41.522491, 107.913669, 19.908116, 11.570248
11640.000000, 34.482759, 12.422360, 62.271062, 24.221453, 129.496403, 9.188361, 18.181818
11655.000000, 34.482759, 15.527950, 25.641026, 58.823529, 86.330935, 22.970904, 29.752066
11670.000000, 91.954023, 15.527950, 3.663004, 83.044983, 28.776978, 21.439510, 34.710744
11685.000000, 80.459770, 21.739130, 3.663004, 62.283737, 21.582734, 27.565084, 34.710744
11700.000000, 0.000000, 46.583851, 14.652015, 51.903114, 50.359712, 30.627871, 31.404959
11715.000000, 0.000000, 12.422360, 65.934066, 55.363322, 43.165468, 30.627871, 33.057851
11730.000000, 11.494253, 3.105590, 87.912088, 62.283737, 57.553957, 29.096478, 16.528926
11745.000000, 22.988506, 12.422360, 76.923077, 86.505190, 64.748201, 29.096478, 1.652893
11760.000000, 0.000000, 9.316770, 69.597070, 93.425606, 64.748201, 29.096478, 1.652893
11775.000000, 22.988506, 12.422360, 40.293040, 103.806228, 71.942446, 29.096478, 9.917355
11790.000000, 0.000000, 18.633540, 51.282051, 93.425606, 0.000000, 33.690658, 24.793388
11805.000000, 34.482759, 15.527950, 58.608059, 93.425606, 7.194245, 32.159265, 34.710744
11820.000000, 57.471264, 18.633540, 58.608059, 62.283737, 14.388489, 19.908116, 46.280992
11835.000000, 22.988506, 27.950311, 54.945055, 31.141869, 28.776978, 21.439510, 47.933884
11850.000000, 0.000000, 24.844720, 32.967033, 34.602076, 43.165468, 27.565084, 38.016529
11865.000000, 11.494253, 6.211180, 58.608059, 41.522491, 43.165468, 27.565084, 28.099174
11880.000000, 11.494253, 12.422360, 62.271062, 41.522491, 64.748201, 30.627871, 26.446281
11895.000000, 0.000000, 6.211180, 54.945055, 86.505190, 71.942446, 35.222052, 11.570248
11910.000000, 0.000000, 0.000000, 32.967033, 96.885813, 93.525180, 35.222052, 1.652893
11925.000000, 11.494253, 9.316770, 32.967033, 65.743945, 86.330935, 41.347626, 9.917355
11940.000000, 11.494253, 12.422360, 32.967033, 58.823529, 57.553957, 41.347626, 13.223140
11955.000000, 22.988506, 12.422360, 7.326007, 93.425606, 79.136691, 29.096478, 29.752066
11970.000000, 34.482759, 15.527950, 3.663004, 58.823529, 107.913669, 18.376723, 36.363636
11985.000000, 34.482759, 18.633540, 3.663004, 48.442907, 50.359712, 21.439510, 39.669421
12000.000000, 0.000000, 24.844720, 14.652015, 62.283737, 50.359712, 38.284839, 36.363636
12015.000000, 0.000000, 15.527950, 51.282051, 62.283737, 50.359712, 36.753446, 16.528926
12030.000000, 11.494253, 3.105590, 65.934066, 65.743945, 57.553957, 36.753446, 16.528926
12045.000000, 0.000000, 6.211180, 58.608059, 89.965398, 79.136691, 41.347626, 19.834711
12060.000000, 0.000000, 3.105590, 43.956044, 114.186851, 86.330935, 41.347626, 4.958678
12075.000000, 0.000000, 21.739130, 29.304029, 103.806228, 86.330935, 38.284839, 18.181818
12090.000000, 0.000000, 18.633540, 36.630037, 86.505190, 43.165468, 38.284839, 29.752066
12105.000000, 11.494253, 18.633540, 25.641026, 83.044983, 21.582734, 33.690658, 42.975207
12120.000000, 34.482759, 24.844720, 25.641026, 48.442907, 28.776978, 36.753446, 56.198347
12135.000000, 22.988506, 34.161491, 21.978022, 13.840830, 21.582734, 32.159265, 61.157025
12150.000000, 11.494253, 27.950311, 14.652015, 27.681661, 7.194245, 44.410413, 51.239669
12165.000000, 11.494253, 18.633540, 25.641026, 41.522491, 7.194245, 41.347626, 38.016529
12180.000000, 11.494253, 6.211180, 29.304029, 72.664360, 28.776978, 38.284839, 29.752066
12195.000000, 0.000000, 6.211180, 21.978022, 107.266436, 64.748201, 38.284839, 13.223140
12210.000000, 11.494253, 6.211180, 25.641026, 93.425606, 71.942446, 38.284839, 6.611570
12225.000000, 0.000000, 12.422360, 29.304029, 69.204152, 64.748201, 35.222052, 23.140496
12240.000000, 11.494253, 18.633540, 25.641026, 69.204152, 21.582734, 33.690658, 29.752066
12255.000000, 22.988506, 21.739130, 3.663004, 76.124567, 28.776978, 18.376723, 38.016529
12270.000000, 80.459770, 21.739130, 3.663004, 44.982699, 21.582734, 24.502297, 39.669421
12285.000000, 34.482759, 27.950311, 0.000000, 17.301038, 28.776978, 38.284839, 33.057851
12300.000000, 0.000000, 31.055901, 14.652015, 6.920415, 35.971223, 42.879020, 21.487603
12315.000000, 0.000000, 6.211180, 54.945055, 6.920415, 57.553957, 42.879020, 19.834711
12330.000000, 22.988506, 3.105590, 62.271062, 6.920415, 71.942446, 44.410413, 19.834711
12345.000000, 0.000000, 12.422360, 47.619048, 27.681661, 79.136691, 44.410413, 11.570248
12360.000000, 0.000000, 3.105590, 25.641026, 48.442907, 86.330935, 42.879020, 0.000000
12375.000000, 11.494253, 9.316770, 7.326007, 38.062284, 143.884892, 33.690658, 9.917355
12390.000000, 0.000000, 15.527950, 10.989011, 31.141869, 143.884892, 19.908116, 21.487603
12405.000000, 45.977011, 15.527950, 3.663004, 38.062284, 151.079137, 7.656968, 39.669421
12420.000000, 80.459770, 15.527950, 3.663004, 41.522491, 122.302158, 3.062787, 49.586777
12435.000000, 45.977011, 24.844720, 3.663004, 31.141869, 93.525180, 12.251149, 41.322314
12450.000000, 11.494253, 27.950311, 3.663004, 34.602076, 107.913669, 15.313936, 31.404959
12465.000000, 0.000000, 9.316770, 29.304029, 41.522491, 107.913669, 13.782542, 19.834711
12480.000000, 22.988506, 3.105590, 10.989011, 89.965398, 129.496403, 15.313936, 4.958678
12495.000000, 0.000000, 12.422360, 10.989011, 103.806228, 143.884892, 15.313936, 3.305785
12510.000000, 0.000000, 6.211180, 18.315018, 89.965398, 165.467626, 13.782542, 3.305785
12525.000000, 11.494253, 6.211180, 25.641026, 83.044983, 194.244604, 3.062787, 21.487603
12540.000000, 11.494253, 15.527950, 25.641026, 83.044983, 165.467626, 6.125574, 24.793388
12555.000000, 34.482759, 18.633540, 7.326007, 110.726644, 165.467626, 1.531394, 28.099174
12570.000000, 57.471264, 21.739130, 3.663004, 107.266436, 122.302158, 6.125574, 31.404959
12585.000000, 34.482759, 27.950311, 0.000000, 79.584775, 50.359712, 18.376723, 24.793388
12600.000000, 11.494253, 24.844720, 14.652015, 72.664360, 21.582734, 42.879020, 19.834711
12615.000000, 11.494253, 12.422360, 43.956044, 65.743945, 35.971223, 49.004594, 6.611570
12630.000000, 0.000000, 12.422360, 62.271062, 65.743945, 43.165468, 45.941807, 1.652893
12645.000000, 22.988506, 3.105590, 62.271062, 69.204152, 79.136691, 50.535988, 1.652893
12660.000000, 0.000000, 15.527950, 47.619048, 69.204152, 115.107914, 49.004594, 0.000000
12675.000000, 11.494253, 12.422360, 40.293040, 83.044983, 86.330935, 45.941807, 9.917355
12690.000000, 45.977011, 12.422360, 29.304029, 83.044983, 35.971223, 44.410413, 19.834711
12705.000000, 0.000000, 24.844720, 29.304029, 83.044983, 7.194245, 38.284839, 34.710744
12720.000000, 11.494253, 24.844720, 29.304029, 83.044983, 14.388489, 30.627871, 46.280992
12735.000000, 0.000000, 46.583851, 29.304029, 96.885813, 0.000000, 21.439510, 54.545455
12750.000000, 0.000000, 49.689441, 18.315018, 100.346021, 21.582734, 16.845329, 42.975207
12765.000000, 0.000000, 18.633540, 32.967033, 89.965398, 79.136691, 18.376723, 29.752066
12780.000000, 45.977011, 6.211180, 29.304029, 89.965398, 129.496403, 18.376723, 14.876033
12795.000000, 45.977011, 0.000000, 58.608059, 62.283737, 187.050360, 24.502297, 3.305785
12810.000000, 0.000000, 12.422360, 58.608059, 62.283737, 179.856115, 24.502297, 3.305785
12825.000000, 0.000000, 21.739130, 69.597070, 79.584775, 115.107914, 22.970904, 9.917355
12840.000000, 0.000000, 27.950311, 54.945055, 100.346021, 50.359712, 30.627871, 21.487603
12855.000000, 0.000000, 40.372671, 21.978022, 121.107266, 7.194245, 32.159265, 29.752066
12870.000000, 0.000000, 40.372671, 10.989011, 110.726644, 28.776978, 32.159265, 41.322314
12885.000000, 34.482759, 40.372671, 7.326007, 76.124567, 35.971223, 32.159265, 42.975207
12900.000000, 34.482759, 27.950311, 18.315018, 44.982699, 50.359712, 41.347626, 34.710744
12915.000000, 11.494253, 24.844720, 36.630037, 48.442907, 57.553957, 41.347626, 18.181818
12930.000000, 0.000000, 9.316770, 65.934066, 48.442907, 71.942446, 42.879020, 8.264463
12945.000000, 11.494253, 3.105590, 65.934066, 51.903114, 100.719424, 44.410413, 1.652893
12960.000000, 0.000000, 6.211180, 43.956044, 55.363322, 165.467626, 45.941807, 1.652893
12975.000000, 22.988506, 12.422360, 21.978022, 83.044983, 115.107914, 50.535988, 6.611570
12990.000000, 57.471264, 12.422360, 10.989011, 86.505190, 50.359712, 49.004594, 14.876033
13005.000000, 34.482759, 24.844720, 7.326007, 89.965398, 7.194245, 47.473201, 33.057851
13020.000000, 11.494253, 52.795031, 7.326007, 93.425606, 7.194245, 38.284839, 42.975207
13035.000000, 11.494253, 52.795031, 7.326007, 100.346021, 0.000000, 29.096478, 44.628099
13050.000000, 0.000000, 46.583851, 14.652015, 89.965398, 28.776978, 29.096478, 34.710744
13065.000000, 11.494253, 12.422360, 32.967033, 72.664360, 93.525180, 30.627871, 18.181818
13080.000000, 11.494253, 6.211180, 29.304029, 76.124567, 122.302158, 33.690658, 6.611570
